distance_km,hour_of_day,day_of_week,vehicle_type,eta_minutes
3.4555788419647198,6,5,bike,3.220821408741858
11.789079816801781,3,1,car,22.06785947195289
5.5551761009419165,17,1,car,16.89967724904385
9.424611595677849,5,2,car,9.308725283343609
12.833723135943993,8,6,bike,50.565763606611455
17.414673301419448,8,5,scooter,62.75577018242708
1.463147426106924,13,5,bike,6.946864984149121
20.085554773271546,7,0,bike,53.48654049770961
15.883559542527241,18,4,car,54.503878818705424
2.5030962827473617,2,6,bike,2.0
21.902676290616043,17,4,scooter,85.90087036641867
23.061373813029423,4,6,scooter,30.952088452909347
1.9964100164441618,13,6,van,3.6564637500995847
7.2835023796064915,3,3,car,13.529513022694388
20.25193135493,6,2,car,30.764755538053144
18.83236241439963,19,4,scooter,71.98302120176281
5.020764974231245,11,3,bike,11.120406576668998
5.629058421749402,1,0,scooter,9.76770230708777
9.576566518388859,10,2,scooter,36.97829727291807
12.370813137180022,13,2,scooter,23.169377546908954
15.64724190249225,21,5,scooter,30.73383387095096
9.538384169459425,22,6,bike,21.3220522184703
11.832100545262124,15,6,bike,21.73891106639168
18.813037984277035,19,1,bike,88.77345742197049
1.3987384708196484,5,6,scooter,3.4216731387118045
6.684705136428509,22,6,scooter,7.842507112946084
17.977064854171534,3,6,scooter,25.581784451948472
22.432567523336385,14,5,bike,45.784398833426835
13.03609733183382,23,0,bike,25.15506605765896
13.536780389000233,0,6,car,15.881940749844578
3.125714277824513,6,5,car,2.0
11.461602987174638,11,2,scooter,21.01334685368806
13.549123028148067,9,5,scooter,51.46958744078205
6.440527339050877,4,6,bike,17.45327352708769
7.096459158259834,11,3,car,6.923631993960704
9.743461996063255,17,5,car,32.178200143716964
0.991744345554296,9,4,scooter,4.8538275985725905
8.390939556787867,5,0,scooter,19.155987549096565
5.680476171415344,11,0,scooter,9.685416810561668
8.52368512835891,6,2,scooter,19.74222165836894
3.434172229571655,17,5,scooter,11.037017146397453
22.317918378127427,1,2,scooter,38.17946867469029
15.043015112074192,9,2,scooter,67.10592404275485
17.138006819039994,14,3,bike,41.77041202863215
19.834695345879787,11,1,van,39.08603145052016
12.711833873761904,16,2,car,26.03333353095329
2.6295470581418803,3,1,bike,6.550994924072497
13.65911027455442,6,1,scooter,28.452318809184597
14.877607391511539,8,0,bike,76.16223130343143
18.763267117516083,18,4,bike,86.65077275447791
11.075658882627145,22,4,bike,24.433035483801174
3.625717418491312,6,5,scooter,8.08839154544832
7.45250969206875,22,3,car,10.560295619611828
9.39551626176656,1,3,scooter,13.506612276255602
16.32497241262423,5,4,scooter,28.939645259102356
14.484068464388342,17,5,scooter,51.6782292683713
9.224369784497233,5,6,bike,11.27187006380473
24.669623595428003,12,4,bike,60.43120408175497
15.341483074243735,18,5,car,49.45580270138653
6.312056397531864,1,5,van,9.561995550471215
2.9936705791998914,11,5,scooter,7.821779210450605
4.245048910016134,14,5,scooter,5.831663035998432
6.52596434542045,13,0,van,14.763844351061314
4.436693644859114,5,0,bike,3.4605261589246386
5.070892089256991,17,4,car,19.27511257358633
7.484831632999254,4,5,scooter,11.093544454712022
4.7476530847214935,17,2,scooter,15.119815175173978
22.470752903347417,2,5,bike,40.636087262467086
2.465726768710234,2,2,scooter,5.506828863078482
13.350529044471239,21,0,car,20.808597364834156
10.554722261246708,21,5,bike,23.995629246742276
24.568276114260858,9,1,scooter,95.31979845572091
3.2449531031172825,18,4,bike,13.037361961072277
10.24746217662067,2,5,car,8.8128598970986
24.252025615246538,11,3,scooter,45.47974582035321
21.704924584402516,15,2,car,38.52128067729355
20.51826573825736,16,6,bike,43.10430214666899
6.818619262601026,6,6,bike,16.474825596849
4.686745891056613,12,5,bike,2.0
16.88175888814856,23,1,bike,29.991705907698403
23.26971173362585,1,2,bike,41.82725357815549
14.14069087884128,3,1,scooter,21.91281191187776
14.504510892012547,9,6,bike,60.62088241719069
7.359487794676962,6,4,scooter,15.403231473782142
19.352576863202454,23,6,bike,31.33412591947314
5.082571839659322,16,4,scooter,8.788751157884532
8.43014129190397,19,4,car,27.704702799182375
10.923192746102211,5,0,scooter,16.646454326143342
12.936454277769148,18,6,van,49.72431857546251
6.439038444169466,4,6,bike,10.592211595628928
3.3135022061104866,9,1,scooter,10.89845412332162
15.460191039819998,8,5,scooter,51.26019858187095
7.571448554386267,12,3,scooter,16.672583786529017
14.740336424854,18,3,scooter,61.23352383511341
4.281886524217956,20,4,scooter,20.340588806193736
12.287932495443028,23,3,scooter,17.43173328944683
13.548441097513853,5,2,scooter,15.210704723715768
1.7696766521494594,3,1,van,4.061983812942889
8.746804815751053,23,1,van,12.270914582116017
3.7931595850048687,2,1,bike,6.69264507776814
2.0526867765828096,2,2,bike,4.234265249104596
24.754025693553658,3,5,car,30.045880508802423
8.397669201880714,4,0,van,16.521908412771406
20.341923923438554,7,2,bike,52.32952209718874
6.738696041712214,15,1,bike,20.13082605603421
17.196816694486266,21,1,van,37.16246076399957
19.12558256729732,2,6,car,16.8649834835915
15.093149144892184,23,1,bike,26.035653937911828
12.05361661947888,11,5,scooter,25.187189771191154
10.59010239660808,7,3,van,23.1393552380046
9.047272530303385,12,0,car,22.044733882019123
23.273464034071733,3,2,car,29.553326051178626
20.850175490799362,13,1,car,42.68174709124973
24.14315931132956,13,6,bike,50.381198624359065
3.545281975395846,12,6,car,4.025632540879231
18.406253142489284,5,4,bike,31.84577541345968
23.489341192115425,16,0,van,52.313864485593896
4.940210121058674,3,6,bike,3.6916102423363277
2.1291585504860486,7,4,car,2.000718896797335
18.657455907606447,16,0,bike,44.620149131759334
14.574591272907842,2,1,scooter,15.648937746539767
21.124805030577665,16,0,bike,50.407224445382724
3.924423227344093,8,0,scooter,20.859182481047213
19.98404914056731,1,1,car,27.648457364744544
5.439869341169741,12,5,car,6.134985035767245
4.50957060020976,19,6,scooter,14.251837040970868
4.524512049309327,1,4,bike,9.364381565219425
20.45708064566886,19,5,van,74.70532621885407
16.797331907056904,10,4,car,58.99653165001236
13.315102906843423,21,3,car,21.208965071895534
9.291346861025811,14,6,car,10.777576891590043
21.991413249921152,10,4,car,78.94151742901583
10.114905131854567,22,4,scooter,22.35692956681838
20.506686267053638,2,0,car,21.376495680129274
11.258805259970352,2,3,scooter,16.310664338879192
9.735138520910235,11,1,car,19.817626431449906
11.835654748905357,23,1,car,15.10903489195073
7.883757917021481,4,2,bike,12.812982185318614
18.816429814318152,19,3,bike,89.56123074208188
12.81664955726574,6,0,bike,31.092711161420056
6.189211031097024,6,2,bike,14.315199370167631
22.539577045226928,12,2,scooter,44.83112405987423
9.905334923643679,8,1,car,33.511328970333075
13.81704509729272,20,4,bike,63.400961234711126
22.7085667186314,12,0,scooter,42.34165474181111
15.793830899892807,11,3,van,30.57405527850094
3.3640019973549196,12,2,car,6.041359098266317
23.52588702853014,23,0,scooter,37.94196894419046
15.878847300249738,9,1,car,51.617852671366855
8.70518755909861,0,2,scooter,8.892236754193675
3.912165780252988,7,2,bike,6.775240584095713
19.95361713712225,21,5,bike,45.849542043699756
15.691782520248582,15,1,bike,36.720951450550665
13.569796753419878,12,5,bike,27.677320993347205
22.400368284748463,2,1,van,34.530545048529206
19.820631675001003,2,1,car,27.852214134044793
4.216034553452404,23,5,scooter,5.270172849496994
8.137190660990932,4,6,scooter,8.705957159362029
6.58798392545441,10,0,bike,28.52959096062773
18.726684168030587,6,0,car,33.236429914043605
1.321544651026595,20,6,car,4.731964361268938
14.462297279347254,23,0,bike,22.984783681066595
19.180237800646918,9,4,bike,95.74728800819406
21.98075810066286,9,2,scooter,85.99736727872634
8.881002843539733,19,0,scooter,28.849751330044217
20.620803964464315,1,4,scooter,36.310217038972155
3.2104775554025773,2,2,scooter,4.631569643480819
21.238081147495695,7,0,scooter,43.77957409507346
3.6234722271335693,10,1,bike,22.40952542625641
10.233538618728998,12,6,bike,18.349085812696686
20.033736461599062,6,3,scooter,41.50547927152211
4.1729769700449575,12,0,car,10.679659838240987
6.116659183199716,1,3,van,7.2788732172176625
18.195187925630123,5,0,car,28.37562491494662
18.14089514537882,8,1,car,57.96987574499954
16.208117005689786,19,6,scooter,56.08996432487393
17.50173688944395,1,6,scooter,20.187684272601025
13.796748862016106,17,3,van,61.21645244536245
6.669076943220342,15,4,bike,13.109601808982628
8.969551840846027,11,1,scooter,16.087176612520537
4.949144061634929,6,3,scooter,7.261391882342532
22.757038752673893,6,3,scooter,41.90826971048828
14.793098971769952,16,5,bike,28.57165902441713
10.320859710709177,12,5,scooter,17.813326260250633
11.819142189281251,10,1,car,40.22212557133762
23.708441820489476,5,1,scooter,35.82510648948065
4.257109376343965,22,1,car,5.298272456115433
14.862630884411532,13,2,bike,34.6022141995984
12.894272632669416,5,4,van,16.497537903184295
15.480628768148872,5,0,scooter,21.719391637646808
0.9436995036105924,1,5,scooter,2.0
21.86703576913171,21,6,bike,46.518623727647416
23.336897920848504,19,6,bike,97.92297090075125
14.34576299793562,14,3,scooter,25.00758656173813
17.56794518498386,16,5,scooter,31.836309944711136
23.101234838843745,7,0,scooter,46.56922037182012
17.827346540678267,4,1,bike,37.2325253383309
4.237206551399403,16,6,car,2.0
14.619064824086923,19,5,car,43.17535880976336
15.36451863637997,0,4,bike,31.4591843308324
10.891201446908457,21,4,scooter,20.893125277739927
18.54288377280571,17,2,car,60.83523404622437
23.391991861840864,14,5,scooter,38.23354201860152
23.17642856621602,4,1,bike,45.141624700539836
11.545564599401237,6,3,scooter,18.446865122720222
3.2743321230985036,17,2,bike,14.717102999397214
24.6286093745772,5,1,bike,42.83999342376456
21.053003117925385,21,2,bike,48.12440031193205
3.5542356894800378,20,5,scooter,13.68736149943027
23.060626124125623,4,0,bike,41.387585283189026
21.81246087052214,18,6,van,81.98777628643155
13.211532399588767,9,5,bike,51.41776575916015
14.986248175750767,14,1,bike,38.45669139319484
10.275566244818192,9,3,scooter,41.74028702769812
1.8416601511397677,15,3,bike,8.134008265742054
8.712332420324573,11,1,scooter,16.203813593167357
20.169909490651282,17,2,bike,98.16425353837978
0.61348456361277,22,4,bike,3.8225537017341416
8.670729706433033,0,1,bike,17.297186100606474
10.255132992978112,15,6,scooter,22.928381473038566
13.66619227197911,21,5,bike,23.531094186205728
23.036462602112632,5,3,car,30.901705635600173
8.98547686196605,2,0,scooter,12.606247297840703
9.000353446457579,1,3,scooter,12.413628045264458
18.568780578688834,1,4,scooter,33.047958265913394
11.579339551800276,12,3,scooter,21.29804270012038
6.002818162029558,8,4,van,28.284843089109174
11.584768145250989,15,6,bike,21.01465617397926
3.9509969993050964,4,1,bike,10.352688620568054
4.821481169402471,22,3,bike,11.5041996220132
12.710010432117254,20,2,bike,60.15976852704414
10.763673512861423,6,5,bike,17.85305499096036
22.913724576168452,12,2,scooter,44.98540137978961
9.378650528357511,19,5,scooter,30.561132244206654
14.724414581812065,23,3,van,29.514000713835664
15.990475054028494,12,6,bike,33.52642340681887
0.820814186414174,6,3,bike,2.0
16.75666561440941,9,5,van,60.53066095163569
4.86188118830891,14,6,car,3.167839392899574
24.046222778001653,20,0,scooter,100.75172850397414
4.142236829951267,5,6,scooter,9.310291599660603
10.658291031312082,4,3,car,13.854131943055748
2.5910668679267745,22,0,scooter,11.720169932990538
24.92341917022571,1,0,bike,45.97316494622113
12.803777753115444,20,5,car,41.46205293487547
15.086932924341072,14,0,scooter,31.87234991728755
2.1433736960164733,15,0,bike,3.4206030253318405
18.874031524779856,18,1,scooter,76.04320315236015
5.642687030841851,8,6,scooter,20.74490958034804
22.502330091297488,21,2,car,34.66262089051566
5.525921191809176,18,0,bike,27.3883483464267
5.171849156259831,6,2,car,12.288860722076713
1.3954668622783246,3,0,scooter,2.0
12.065640155194982,2,2,scooter,17.931258617357827
14.338607764934103,23,3,bike,23.14246513139541
2.109861665994633,19,3,car,5.785417898574755
19.50042660902776,10,2,van,82.35764669323174
11.605576451326677,0,6,bike,23.36551319534101
13.347561598525711,5,0,bike,23.690082574447196
11.29868729998659,10,1,scooter,43.60378544392538
10.318694991445486,0,6,car,11.550365379184042
14.211188117051337,20,2,bike,63.090644838435885
4.303386025302457,6,6,scooter,2.0
4.957239197134142,5,4,scooter,3.480176127915497
21.613747714831174,13,1,bike,52.845303370374275
23.679828822274,1,4,scooter,36.42247516299151
9.646078248853946,3,2,bike,20.415459823606422
7.1332444920170675,10,0,car,19.89572516128109
16.277988809355886,14,6,scooter,27.697356167163758
10.513987191903361,17,6,scooter,31.794924076015143
1.121965713678449,0,4,bike,2.873282845694629
4.325738635471664,2,6,bike,2.81063418242854
18.04131960676124,2,2,car,23.06064623892242
16.64363657679871,6,1,scooter,33.90646382262853
1.1638518163353455,0,0,scooter,2.0
5.9383179673572615,10,4,scooter,16.96742095516847
6.161332516407749,5,6,scooter,13.229583540795108
16.961372218168847,19,2,bike,79.92245902808186
0.9829081749819217,2,0,bike,2.0
3.050660258622059,18,0,bike,16.926757243773505
20.09794409164314,1,3,car,28.898492620365978
4.8743442203311735,17,0,bike,22.490309555487887
16.49227964237093,11,2,bike,44.190215818369474
6.3354781356448,9,1,car,19.499551509594845
2.9363141226039566,4,5,bike,5.240761078764188
6.457718679486625,8,3,scooter,27.363279636216774
18.195539830463648,1,2,bike,38.13376049622549
21.464563468604002,1,2,bike,33.79695827443502
20.840386681891292,5,2,scooter,38.93755008993009
10.230996475652143,9,4,bike,52.630401182607926
16.868085845980833,17,6,car,51.63831336295383
5.522115237687614,11,4,scooter,8.645273717861226
7.682119391394825,3,1,bike,11.531368014985677
22.460227553767435,21,2,bike,54.76804011439373
0.8185471260130328,20,6,scooter,4.328520430651074
2.594959005934468,16,4,bike,7.322505614210568
5.593213251077669,14,4,bike,13.902970040454813
1.150038994908583,5,4,scooter,3.0651790527449254
4.945168159700034,15,1,car,2.0
14.784518243757459,16,1,scooter,28.770723245798386
10.8249014895162,2,2,car,10.124899980825255
22.370456921385884,9,3,car,76.57709353435806
20.527367262591802,4,2,bike,41.81607511205778
8.874525116597962,13,4,car,12.487410956428306
6.855874119066666,20,5,car,18.31200444009421
9.80246400009804,12,6,bike,17.90876568039126
14.96222609161279,5,4,van,22.515288724547347
7.067559200160469,11,0,bike,18.624300182911522
15.791648242303783,7,5,bike,35.318074829800366
10.53058547868539,4,5,car,16.48280755822354
14.025155930873515,14,6,scooter,21.376187327260347
11.185099963815258,15,2,bike,28.896058475139306
7.714411108776983,0,4,bike,16.793097317815914
23.73710602057284,15,4,car,45.65207079593897
19.20834195691414,4,3,car,22.53821789781182
3.9327728062780873,2,0,scooter,2.0
21.777465409498863,19,2,van,92.49983731347409
12.442064357113084,14,1,bike,38.28701680838665
22.41652955890524,12,2,bike,50.51388259041405
20.09645377070922,23,5,scooter,28.345662829206503
10.917730859496219,15,2,car,12.066524255125655
1.0504980538428763,22,3,bike,7.96571508298126
7.0825953049311785,10,2,bike,28.361843850258943
13.770038259191239,20,3,car,40.03817095745926
16.02021638574061,1,5,van,23.259172559904748
6.818248293113456,21,3,scooter,13.991605224621999
3.914223814784191,5,6,bike,10.541572133329321
20.95579080158283,5,6,van,32.58535119832074
24.617853427237026,13,4,car,36.20030621160345
13.379409466415803,10,1,scooter,53.06202924927843
4.706142503283436,7,5,car,4.924099929223781
7.17152949972454,7,3,car,8.288893611131765
0.9505715754129349,0,0,van,2.867893964955022
22.900320760732225,20,5,car,71.40319111816898
3.384901530808458,6,0,scooter,4.353915623648032
14.624653650099212,5,1,scooter,21.500916358993404
7.214352906836547,20,3,scooter,28.058852930415092
14.077361061636939,7,5,scooter,22.499111676255147
16.459799514620673,18,5,car,47.790542098109086
20.82867419082644,21,1,van,42.647695746470326
5.557321158134779,20,4,scooter,22.603187238522366
0.7693978021327716,23,0,scooter,2.0
3.853697936685778,19,5,scooter,14.685444118585067
22.550456725278575,7,2,scooter,43.33058823215893
21.910306900281622,13,0,scooter,45.76083553665631
15.136621003172554,17,3,bike,70.8207270737064
15.212663080624507,15,1,scooter,32.24253500693162
16.79339852638326,8,0,bike,78.06253912768284
4.796596326274515,14,2,bike,14.16791881089268
22.903092675161513,9,6,car,62.94843742593972
10.759877859855791,21,2,bike,25.806167948504353
9.886893942112687,15,1,bike,22.027092490675592
13.21348377942952,3,1,bike,24.25557993765753
1.6506661859888485,19,6,bike,3.3317707643522425
4.573942534523946,12,0,car,7.257253535696477
18.581823602446075,21,3,scooter,33.83558624537901
2.5285673641655984,4,4,car,2.619863326305918
15.27722668192651,21,2,bike,35.67188822330235
6.511053187192363,6,1,bike,16.61629606961449
10.037742544028426,22,4,bike,24.288010045917858
